,State,District,Season,Crop,Year,Area,Rainfall,Production,Humidity,Min Temperature,Max Temperature,Temperature
20555,rajasthan,jodhpur,whole year,dry chillies,2002,7316.0,70.19684596,5329.0,44,6,44,27
20556,rajasthan,jodhpur,whole year,dry chillies,2003,9639.0,83.50165383,7711.0,56,2,45,25
20557,rajasthan,jodhpur,whole year,dry chillies,2004,8393.0,79.14163782,6712.0,49,5,45,27
20558,rajasthan,jodhpur,whole year,dry chillies,2005,5902.0,146.6631365,3451.0,50,5,44,25
20559,rajasthan,jodhpur,whole year,dry chillies,2006,5429.0,56.8428855,323.0,53,3,44,26
20560,rajasthan,jodhpur,whole year,dry chillies,2007,5917.0,102.8046238,3550.0,51,4,45,26
20561,rajasthan,jodhpur,whole year,dry chillies,2008,3900.0,87.31796865,2340.0,53,5,43,25
20562,rajasthan,jodhpur,whole year,dry chillies,2009,2245.0,111.43766409999998,727.0,44,7,44,27
20563,rajasthan,jodhpur,whole year,dry chillies,2010,2191.0,114.982972,876.0,51,3,48,26
20564,rajasthan,karauli,whole year,dry chillies,1998,1195.0,92.72741433,1300.0,53,4,46,25
20565,rajasthan,karauli,whole year,dry chillies,1999,1530.0,83.11874069,1664.0,48,5,43,26
20566,rajasthan,karauli,whole year,dry chillies,2000,1457.0,92.02322839,1225.0,46,5,43,26
20567,rajasthan,karauli,whole year,dry chillies,2001,1208.0,78.13210237,613.0,48,4,44,25
20568,rajasthan,karauli,whole year,dry chillies,2002,594.0,75.91625853,12.0,44,6,44,27
20569,rajasthan,karauli,whole year,dry chillies,2003,664.0,174.0479382,2148.0,56,2,45,25
20570,rajasthan,karauli,whole year,dry chillies,2004,920.0,60.53096408,318.0,49,5,45,27
20571,rajasthan,karauli,whole year,dry chillies,2005,364.0,93.18521757,139.0,50,5,44,25
20572,rajasthan,karauli,whole year,dry chillies,2006,314.0,105.28835149999999,138.0,53,3,44,26
20573,rajasthan,karauli,whole year,dry chillies,2007,341.0,98.49086262,106.0,51,4,45,26
20574,rajasthan,karauli,whole year,dry chillies,2008,206.0,117.3284886,619.0,53,5,43,25
20575,rajasthan,karauli,whole year,dry chillies,2009,176.0,97.73087405,176.0,44,7,44,27
20576,rajasthan,karauli,whole year,dry chillies,2010,134.0,61.78812592,300.0,51,3,48,26
20577,rajasthan,kota,whole year,dry chillies,1998,172.0,63.78609383,415.0,53,4,46,25
20578,rajasthan,kota,whole year,dry chillies,1999,242.0,71.29759115,584.0,48,5,43,26
20579,rajasthan,kota,whole year,dry chillies,2000,201.0,60.74296593,473.0,46,5,43,26
20580,rajasthan,kota,whole year,dry chillies,2001,173.0,120.64991380000001,422.0,48,4,44,25
20581,rajasthan,kota,whole year,dry chillies,2002,122.0,69.99593108,171.0,44,6,44,27
20582,rajasthan,kota,whole year,dry chillies,2003,140.0,93.63890042,369.0,56,2,45,25
20583,rajasthan,kota,whole year,dry chillies,2004,110.0,96.4102417,253.0,49,5,45,27
20584,rajasthan,kota,whole year,dry chillies,2005,71.0,84.72768681,604.0,50,5,44,25
20585,rajasthan,kota,whole year,dry chillies,2006,107.0,90.9164739,88.0,53,3,44,26
20586,rajasthan,kota,whole year,dry chillies,2007,124.0,68.12978949,123.0,51,4,45,26
20587,rajasthan,kota,whole year,dry chillies,2008,52.0,71.18890828,51.0,53,5,43,25
20588,rajasthan,kota,whole year,dry chillies,2009,86.0,58.33549236,74.0,44,7,44,27
20589,rajasthan,kota,whole year,dry chillies,2010,67.0,86.5802077,67.0,51,3,48,26
20590,rajasthan,nagaur,whole year,dry chillies,1998,1239.0,63.67476731,561.0,53,4,46,25
20591,rajasthan,nagaur,whole year,dry chillies,1999,1403.0,95.11414728,639.0,48,5,43,26
20592,rajasthan,nagaur,whole year,dry chillies,2000,1275.0,86.17285194,635.0,46,5,43,26
20593,rajasthan,nagaur,whole year,dry chillies,2001,1508.0,111.2127054,836.0,48,4,44,25
20594,rajasthan,nagaur,whole year,dry chillies,2002,813.0,98.14355878,608.0,44,6,44,27
20595,rajasthan,nagaur,whole year,dry chillies,2003,1183.0,83.51804656,999.0,56,2,45,25
20596,rajasthan,nagaur,whole year,dry chillies,2004,1251.0,78.32475388,1468.0,49,5,45,27
20597,rajasthan,nagaur,whole year,dry chillies,2005,892.0,56.61564616,474.0,50,5,44,25
20598,rajasthan,nagaur,whole year,dry chillies,2006,731.0,99.01268851,433.0,53,3,44,26
20599,rajasthan,nagaur,whole year,dry chillies,2007,773.0,64.08964071,1929.0,51,4,45,26
20600,rajasthan,nagaur,whole year,dry chillies,2008,349.0,85.31938673,1001.0,53,5,43,25
20601,rajasthan,nagaur,whole year,dry chillies,2009,197.0,78.39586556,403.0,44,7,44,27
20602,rajasthan,nagaur,whole year,dry chillies,2010,195.0,119.28182209999999,346.0,51,3,48,26
20603,rajasthan,pali,whole year,dry chillies,1998,1680.0,57.10862027,624.0,53,4,46,25
20604,rajasthan,pali,whole year,dry chillies,1999,1762.0,103.076957,814.0,48,5,43,26
20605,rajasthan,pali,whole year,dry chillies,2000,1471.0,77.00299641,736.0,46,5,43,26
20606,rajasthan,pali,whole year,dry chillies,2001,1664.0,107.43116640000001,1721.0,48,4,44,25
20607,rajasthan,pali,whole year,dry chillies,2002,893.0,102.77234720000001,299.0,44,6,44,27
20608,rajasthan,pali,whole year,dry chillies,2003,738.0,82.71127893,1066.0,56,2,45,25
20609,rajasthan,pali,whole year,dry chillies,2004,834.0,79.38507779,945.0,49,5,45,27
20610,rajasthan,pali,whole year,dry chillies,2005,455.0,86.01750648,373.0,50,5,44,25
20611,rajasthan,pali,whole year,dry chillies,2006,446.0,72.51845887,304.0,53,3,44,26
20612,rajasthan,pali,whole year,dry chillies,2007,630.0,75.75787157,394.0,51,4,45,26
20613,rajasthan,pali,whole year,dry chillies,2008,509.0,171.15448930000002,421.0,53,5,43,25
20614,rajasthan,pali,whole year,dry chillies,2009,338.0,55.48157957,206.0,44,7,44,27
20615,rajasthan,pali,whole year,dry chillies,2010,342.0,91.15579547,261.0,51,3,48,26
20616,rajasthan,pratapgarh,whole year,dry chillies,2008,193.0,98.58581629,91.0,53,5,43,25
20617,rajasthan,pratapgarh,whole year,dry chillies,2009,220.0,97.74490136,122.0,44,7,44,27
20618,rajasthan,pratapgarh,whole year,dry chillies,2010,214.0,117.1159918,116.0,51,3,48,26
20619,rajasthan,rajsamand,whole year,dry chillies,1998,602.0,94.74449931,90.0,53,4,46,25
20620,rajasthan,rajsamand,whole year,dry chillies,1999,578.0,101.2497076,132.0,48,5,43,26
20621,rajasthan,rajsamand,whole year,dry chillies,2000,445.0,63.62422563,93.0,46,5,43,26
20622,rajasthan,rajsamand,whole year,dry chillies,2001,478.0,87.93835214,256.0,48,4,44,25
20623,rajasthan,rajsamand,whole year,dry chillies,2002,382.0,79.29319601,27.0,44,6,44,27
20624,rajasthan,rajsamand,whole year,dry chillies,2003,408.0,130.2452663,242.0,56,2,45,25
20625,rajasthan,rajsamand,whole year,dry chillies,2004,462.0,58.33991277,79.0,49,5,45,27
20626,rajasthan,rajsamand,whole year,dry chillies,2005,429.0,105.46002709999999,149.0,50,5,44,25
20627,rajasthan,rajsamand,whole year,dry chillies,2006,439.0,82.96358559999999,62.0,53,3,44,26
20628,rajasthan,rajsamand,whole year,dry chillies,2007,395.0,115.2479655,252.0,51,4,45,26
20629,rajasthan,rajsamand,whole year,dry chillies,2008,360.0,111.28299709999999,188.0,53,5,43,25
20630,rajasthan,rajsamand,whole year,dry chillies,2009,330.0,89.11849976,10.0,44,7,44,27
20631,rajasthan,rajsamand,whole year,dry chillies,2010,400.0,81.42690789,269.0,51,3,48,26
20632,rajasthan,sawai madhopur,whole year,dry chillies,1998,1361.0,80.40832566,4175.0,53,4,46,25
20633,rajasthan,sawai madhopur,whole year,dry chillies,1999,1997.0,83.04461047,5825.0,48,5,43,26
20634,rajasthan,sawai madhopur,whole year,dry chillies,2000,2069.0,69.90788421,6126.0,46,5,43,26
20635,rajasthan,sawai madhopur,whole year,dry chillies,2001,2048.0,139.988157,6138.0,48,4,44,25
20636,rajasthan,sawai madhopur,whole year,dry chillies,2002,570.0,71.13852498,1076.0,44,6,44,27
20637,rajasthan,sawai madhopur,whole year,dry chillies,2003,2121.0,95.77940424,6363.0,56,2,45,25
20638,rajasthan,sawai madhopur,whole year,dry chillies,2004,2239.0,102.693117,6716.0,49,5,45,27
20639,rajasthan,sawai madhopur,whole year,dry chillies,2005,1483.0,89.39684308,4358.0,50,5,44,25
20640,rajasthan,sawai madhopur,whole year,dry chillies,2006,1716.0,99.81065359,4905.0,53,3,44,26
20641,rajasthan,sawai madhopur,whole year,dry chillies,2007,2846.0,78.65880447,8538.0,51,4,45,26
20642,rajasthan,sawai madhopur,whole year,dry chillies,2008,1834.0,100.2439443,5502.0,53,5,43,25
20643,rajasthan,sawai madhopur,whole year,dry chillies,2009,2978.0,89.74849536,5194.0,44,7,44,27
20644,rajasthan,sawai madhopur,whole year,dry chillies,2010,2647.0,99.06387461,4759.0,51,3,48,26
20645,rajasthan,sikar,whole year,dry chillies,1998,586.0,84.56157288,122.0,53,4,46,25
20646,rajasthan,sikar,whole year,dry chillies,1999,673.0,132.8466311,140.0,48,5,43,26
20647,rajasthan,sikar,whole year,dry chillies,2000,564.0,104.77351540000001,146.0,46,5,43,26
20648,rajasthan,sikar,whole year,dry chillies,2001,588.0,93.05743085,196.0,48,4,44,25
20649,rajasthan,sikar,whole year,dry chillies,2002,404.0,100.5890359,40.0,44,6,44,27
20650,rajasthan,sikar,whole year,dry chillies,2003,481.0,112.372003,151.0,56,2,45,25
20651,rajasthan,sikar,whole year,dry chillies,2004,402.0,113.1739169,80.0,49,5,45,27
20652,rajasthan,sikar,whole year,dry chillies,2005,230.0,89.60549308,46.0,50,5,44,25
20653,rajasthan,sikar,whole year,dry chillies,2006,262.0,104.5870016,52.0,53,3,44,26
20654,rajasthan,sikar,whole year,dry chillies,2007,215.0,97.3356668,54.0,51,4,45,26
20655,rajasthan,sikar,whole year,dry chillies,2008,215.0,93.98697223,54.0,53,5,43,25
20656,rajasthan,sikar,whole year,dry chillies,2009,193.0,87.12216435,35.0,44,7,44,27
20657,rajasthan,sikar,whole year,dry chillies,2010,147.0,128.5912637,35.0,51,3,48,26
20658,rajasthan,sirohi,whole year,dry chillies,1998,217.0,83.45331207,46.0,53,4,46,25
20659,rajasthan,sirohi,whole year,dry chillies,1999,298.0,101.3182797,63.0,48,5,43,26
20660,rajasthan,sirohi,whole year,dry chillies,2000,261.0,89.17352331,62.0,46,5,43,26
20661,rajasthan,sirohi,whole year,dry chillies,2001,304.0,100.7299603,152.0,48,4,44,25
20662,rajasthan,sirohi,whole year,dry chillies,2002,204.0,101.98608,46.0,44,6,44,27
20663,rajasthan,sirohi,whole year,dry chillies,2003,211.0,80.14325667,105.0,56,2,45,25
20664,rajasthan,sirohi,whole year,dry chillies,2004,223.0,71.03029239,90.0,49,5,45,27
20665,rajasthan,sirohi,whole year,dry chillies,2005,206.0,69.37894103,103.0,50,5,44,25
20666,rajasthan,sirohi,whole year,dry chillies,2006,224.0,80.82366175,110.0,53,3,44,26
20667,rajasthan,sirohi,whole year,dry chillies,2007,256.0,64.92455515,127.0,51,4,45,26
20668,rajasthan,sirohi,whole year,dry chillies,2008,201.0,119.9410463,93.0,53,5,43,25
20669,rajasthan,sirohi,whole year,dry chillies,2009,241.0,79.8665469,62.0,44,7,44,27
20670,rajasthan,sirohi,whole year,dry chillies,2010,170.0,102.0805055,82.0,51,3,48,26
20671,rajasthan,tonk,whole year,dry chillies,1998,1928.0,102.7261255,2117.0,53,4,46,25
20672,rajasthan,tonk,whole year,dry chillies,1999,2157.0,86.78376046,2578.0,48,5,43,26
20673,rajasthan,tonk,whole year,dry chillies,2000,1812.0,92.4646467,1850.0,46,5,43,26
20674,rajasthan,tonk,whole year,dry chillies,2001,1878.0,67.63780389,2361.0,48,4,44,25
20675,rajasthan,tonk,whole year,dry chillies,2002,806.0,51.99837177,771.0,44,6,44,27
20676,rajasthan,tonk,whole year,dry chillies,2003,1202.0,42.51536431,1803.0,56,2,45,25
20677,rajasthan,tonk,whole year,dry chillies,2004,1562.0,57.52986369,2340.0,49,5,45,27
20678,rajasthan,tonk,whole year,dry chillies,2005,936.0,58.15865531,1401.0,50,5,44,25
20679,rajasthan,tonk,whole year,dry chillies,2006,852.0,97.14472128,1245.0,53,3,44,26
20680,rajasthan,tonk,whole year,dry chillies,2007,1109.0,70.89526199,1663.0,51,4,45,26
20681,rajasthan,tonk,whole year,dry chillies,2008,895.0,91.60065061,1342.0,53,5,43,25
20682,rajasthan,tonk,whole year,dry chillies,2009,956.0,79.44922088,1313.0,44,7,44,27
20683,rajasthan,tonk,whole year,dry chillies,2010,777.0,68.06351841,1164.0,51,3,48,26
20684,rajasthan,udaipur,whole year,dry chillies,1998,904.0,84.4892932,134.0,53,4,46,25
20685,rajasthan,udaipur,whole year,dry chillies,1999,884.0,59.60959018,99.0,48,5,43,26
20686,rajasthan,udaipur,whole year,dry chillies,2000,819.0,54.46838252,87.0,46,5,43,26
20687,rajasthan,udaipur,whole year,dry chillies,2001,904.0,62.95769854,434.0,48,4,44,25
20688,rajasthan,udaipur,whole year,dry chillies,2002,756.0,64.22472488,127.0,44,6,44,27
20689,rajasthan,udaipur,whole year,dry chillies,2003,719.0,121.9830604,433.0,56,2,45,25
20690,rajasthan,udaipur,whole year,dry chillies,2004,770.0,67.14397341,194.0,49,5,45,27
20691,rajasthan,udaipur,whole year,dry chillies,2005,778.0,90.598842,448.0,50,5,44,25
20692,rajasthan,udaipur,whole year,dry chillies,2006,775.0,83.52398683,160.0,53,3,44,26
20693,rajasthan,udaipur,whole year,dry chillies,2007,728.0,73.8157489,382.0,51,4,45,26
20694,rajasthan,udaipur,whole year,dry chillies,2008,742.0,98.22381241,400.0,53,5,43,25
20695,rajasthan,udaipur,whole year,dry chillies,2009,792.0,72.0553177,171.0,44,7,44,27
20696,rajasthan,udaipur,whole year,dry chillies,2010,847.0,98.93303202,509.0,51,3,48,26
20697,tamil nadu,ariyalur,whole year,dry chillies,2009,1676.0,85.28551411,608.0,69,19,42,29
20698,tamil nadu,ariyalur,whole year,dry chillies,2011,735.0,81.25087618,509.0,74,17,41,28
20699,tamil nadu,ariyalur,whole year,dry chillies,2013,212.0,124.56148970000001,58.0,71,19,41,28
20700,tamil nadu,coimbatore,whole year,dry chillies,1997,2350.0,64.46944473,1430.0,69,19,43,28
20701,tamil nadu,coimbatore,whole year,dry chillies,1998,1980.0,100.53611190000001,1202.0,71,19,44,29
20702,tamil nadu,coimbatore,whole year,dry chillies,1999,1418.0,79.90325933,1235.0,72,18,39,28
20703,tamil nadu,coimbatore,whole year,dry chillies,2000,1716.0,95.06268828,1653.0,71,19,42,28
20704,tamil nadu,coimbatore,whole year,dry chillies,2002,1265.0,94.71664069,654.0,72,18,43,28
20705,tamil nadu,coimbatore,whole year,dry chillies,2003,1410.0,75.90530339,724.0,69,20,45,28
20706,tamil nadu,coimbatore,whole year,dry chillies,2004,1058.0,75.52684959,469.0,69,18,39,28
20707,tamil nadu,coimbatore,whole year,dry chillies,2005,1331.0,66.98965413,756.0,70,19,40,28
20708,tamil nadu,coimbatore,whole year,dry chillies,2006,1651.0,72.87572118,3304.0,70,18,42,28
20709,tamil nadu,coimbatore,whole year,dry chillies,2007,1782.0,73.91272676,3024.0,72,18,41,28
20710,tamil nadu,coimbatore,whole year,dry chillies,2008,986.0,146.5993106,712.0,70,18,42,28
20711,tamil nadu,coimbatore,whole year,dry chillies,2009,800.0,62.69453953,427.0,69,19,42,29
20712,tamil nadu,coimbatore,whole year,dry chillies,2011,628.0,95.50546096,274.0,74,17,41,28
20713,tamil nadu,coimbatore,whole year,dry chillies,2013,481.0,88.87112175,131.0,71,19,41,28
20714,tamil nadu,cuddalore,whole year,dry chillies,1997,253.0,88.75484348,150.0,69,19,43,28
20715,tamil nadu,cuddalore,whole year,dry chillies,1998,45.0,112.63690359999998,27.0,71,19,44,29
20716,tamil nadu,cuddalore,whole year,dry chillies,1999,71.0,83.6068253,40.0,72,18,39,28
20717,tamil nadu,cuddalore,whole year,dry chillies,2000,67.0,72.99562379,36.0,71,19,42,28
20718,tamil nadu,cuddalore,whole year,dry chillies,2002,169.0,64.82880198,100.0,72,18,43,28
20719,tamil nadu,cuddalore,whole year,dry chillies,2003,149.0,85.0377335,79.0,69,20,45,28
20720,tamil nadu,cuddalore,whole year,dry chillies,2004,118.0,63.41847779,79.0,69,18,39,28
20721,tamil nadu,cuddalore,whole year,dry chillies,2005,61.0,101.8564565,40.0,70,19,40,28
20722,tamil nadu,cuddalore,whole year,dry chillies,2007,169.0,85.99521381,85.0,72,18,41,28
20723,tamil nadu,cuddalore,whole year,dry chillies,2008,112.0,105.8445169,56.0,70,18,42,28
20724,tamil nadu,cuddalore,whole year,dry chillies,2009,133.0,98.89604308,71.0,69,19,42,29
20725,tamil nadu,cuddalore,whole year,dry chillies,2011,103.0,81.39067026,45.0,74,17,41,28
20726,tamil nadu,cuddalore,whole year,dry chillies,2013,128.0,84.79838919,35.0,71,19,41,28
20727,tamil nadu,dharmapuri,whole year,dry chillies,1997,1045.0,60.12261577,650.0,69,19,43,28
20728,tamil nadu,dharmapuri,whole year,dry chillies,1998,738.0,110.6062074,462.0,71,19,44,29
20729,tamil nadu,dharmapuri,whole year,dry chillies,1999,1532.0,84.52435062,1219.0,72,18,39,28
20730,tamil nadu,dharmapuri,whole year,dry chillies,2000,1214.0,98.74336255,1062.0,71,19,42,28
20731,tamil nadu,dharmapuri,whole year,dry chillies,2002,703.0,87.21086355,646.0,72,18,43,28
20732,tamil nadu,dharmapuri,whole year,dry chillies,2003,271.0,137.222822,777.0,69,20,45,28
20733,tamil nadu,dharmapuri,whole year,dry chillies,2004,742.0,75.34894434,480.0,69,18,39,28
20734,tamil nadu,dharmapuri,whole year,dry chillies,2005,311.0,109.8357922,202.0,70,19,40,28
20735,tamil nadu,dharmapuri,whole year,dry chillies,2006,556.0,93.70673268,387.0,70,18,42,28
20736,tamil nadu,dharmapuri,whole year,dry chillies,2007,547.0,117.46464440000001,277.0,72,18,41,28
20737,tamil nadu,dharmapuri,whole year,dry chillies,2008,501.0,113.06922040000002,247.0,70,18,42,28
20738,tamil nadu,dharmapuri,whole year,dry chillies,2009,611.0,88.89743503,326.0,69,19,42,29
20739,tamil nadu,dharmapuri,whole year,dry chillies,2011,497.0,66.2958152,217.0,74,17,41,28
20740,tamil nadu,dharmapuri,whole year,dry chillies,2013,273.0,75.91415127,74.0,71,19,41,28
20741,tamil nadu,dindigul,whole year,dry chillies,1997,2241.0,65.20517927,1420.0,69,19,43,28
20742,tamil nadu,dindigul,whole year,dry chillies,1998,1649.0,65.90993161,1044.0,71,19,44,29
20743,tamil nadu,dindigul,whole year,dry chillies,1999,2023.0,150.54057759999998,1079.0,72,18,39,28
20744,tamil nadu,dindigul,whole year,dry chillies,2000,1151.0,56.42111318,582.0,71,19,42,28
20745,tamil nadu,dindigul,whole year,dry chillies,2002,1203.0,87.97115574,1100.0,72,18,43,28
20746,tamil nadu,dindigul,whole year,dry chillies,2003,1563.0,95.81001298,574.0,69,20,45,28
20747,tamil nadu,dindigul,whole year,dry chillies,2004,1560.0,86.42091775,1593.0,69,18,39,28
20748,tamil nadu,dindigul,whole year,dry chillies,2005,978.0,103.3504098,1028.0,70,19,40,28
20749,tamil nadu,dindigul,whole year,dry chillies,2006,1332.0,85.06220082,1317.0,70,18,42,28
20750,tamil nadu,dindigul,whole year,dry chillies,2007,1716.0,96.93,1889.0,72,18,41,28
20751,tamil nadu,dindigul,whole year,dry chillies,2008,1618.0,20.66825,969.0,70,18,42,28
20752,tamil nadu,dindigul,whole year,dry chillies,2009,1500.0,408.38199999999995,2173.0,69,19,42,29
20753,tamil nadu,dindigul,whole year,dry chillies,2011,1674.0,210.3744429,1749.0,74,17,41,28
20754,tamil nadu,dindigul,whole year,dry chillies,2013,943.0,222.7701202,523.0,71,19,41,28
20755,tamil nadu,erode,whole year,dry chillies,1997,1047.0,265.45434339999997,580.0,69,19,43,28
20756,tamil nadu,erode,whole year,dry chillies,1998,1142.0,214.36277859999998,636.0,71,19,44,29
20757,tamil nadu,erode,whole year,dry chillies,1999,1439.0,235.80106490000003,970.0,72,18,39,28
20758,tamil nadu,erode,whole year,dry chillies,2000,1891.0,255.5127554,1029.0,71,19,42,28
20759,tamil nadu,erode,whole year,dry chillies,2002,665.0,244.65272960000001,519.0,72,18,43,28
20760,tamil nadu,erode,whole year,dry chillies,2003,767.0,265.5882275,601.0,69,20,45,28
20761,tamil nadu,erode,whole year,dry chillies,2004,863.0,224.8668523,731.0,69,18,39,28
20762,tamil nadu,erode,whole year,dry chillies,2005,677.0,195.4078399,953.0,70,19,40,28
20763,tamil nadu,erode,whole year,dry chillies,2006,819.0,211.04232000000002,725.0,70,18,42,28
20764,tamil nadu,erode,whole year,dry chillies,2007,1113.0,244.4295267,1346.0,72,18,41,28
20765,tamil nadu,erode,whole year,dry chillies,2008,397.0,202.28946059999998,498.0,70,18,42,28
20766,tamil nadu,erode,whole year,dry chillies,2009,323.0,218.9025384,173.0,69,19,42,29
20767,tamil nadu,erode,whole year,dry chillies,2011,169.0,236.85121150000003,74.0,74,17,41,28
20768,tamil nadu,erode,whole year,dry chillies,2013,198.0,227.4527676,54.0,71,19,41,28
20769,tamil nadu,karur,whole year,dry chillies,1997,1918.0,238.97339730000002,1260.0,69,19,43,28
20770,tamil nadu,karur,whole year,dry chillies,1998,1948.0,205.8146998,1171.0,71,19,44,29
20771,tamil nadu,karur,whole year,dry chillies,1999,2226.0,309.7559375,1137.0,72,18,39,28
20772,tamil nadu,karur,whole year,dry chillies,2000,2228.0,107.5395,1245.0,71,19,42,28
20773,tamil nadu,karur,whole year,dry chillies,2002,567.0,48.32875,369.0,72,18,43,28
20774,tamil nadu,karur,whole year,dry chillies,2003,575.0,232.145444,322.0,69,20,45,28
20775,tamil nadu,karur,whole year,dry chillies,2004,680.0,246.4134537,472.0,69,18,39,28
20776,tamil nadu,karur,whole year,dry chillies,2005,518.0,292.0230378,323.0,70,19,40,28
20777,tamil nadu,karur,whole year,dry chillies,2006,916.0,232.40300319999997,252.0,70,18,42,28
20778,tamil nadu,karur,whole year,dry chillies,2007,756.0,262.3210003,503.0,72,18,41,28
