State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature,humidity,soil moisture
bihar,lakhisarai,2006,rabi       ,rapeseed &mustard,1004,682,34,45,52
bihar,lakhisarai,2007,rabi       ,rapeseed &mustard,799,932,36,35,45
bihar,lakhisarai,2008,rabi       ,rapeseed &mustard,1084,1315,34,55,62
bihar,lakhisarai,2009,rabi       ,rapeseed &mustard,793,394,36,35,45
bihar,lakhisarai,2010,rabi       ,rapeseed &mustard,2478,,36,40,54
bihar,lakhisarai,2011,rabi       ,rapeseed &mustard,3010,5319,36,35,45
bihar,lakhisarai,2012,rabi       ,rapeseed &mustard,3089,5057,36,40,54
bihar,lakhisarai,2013,rabi       ,rapeseed &mustard,2465,4141,35,50,59
bihar,lakhisarai,2014,rabi       ,rapeseed &mustard,2609,2933,37,40,46
bihar,madhepura,1997,rabi       ,rapeseed &mustard,4137,3583,37,40,46
bihar,madhepura,1998,rabi       ,rapeseed &mustard,4003,2006,34,45,52
bihar,madhepura,1999,rabi       ,rapeseed &mustard,2083,2770,37,42,55
bihar,madhepura,2000,rabi       ,rapeseed &mustard,6488,9979,36,35,45
bihar,madhepura,2001,rabi       ,rapeseed &mustard,2079,3755,34,45,52
bihar,madhepura,2002,rabi       ,rapeseed &mustard,2249,2242,36,35,45
bihar,madhepura,2003,rabi       ,rapeseed &mustard,2189,2787,34,55,62
bihar,madhepura,2004,rabi       ,rapeseed &mustard,2107,2756,34,45,52
bihar,madhepura,2005,rabi       ,rapeseed &mustard,1972,2207,37,42,55
bihar,madhepura,2006,rabi       ,rapeseed &mustard,1982,2343,36,35,45
bihar,madhepura,2007,rabi       ,rapeseed &mustard,1822,1306,25,55,55
bihar,madhepura,2008,rabi       ,rapeseed &mustard,1387,1387,36,41,50
bihar,madhepura,2009,rabi       ,rapeseed &mustard,1430,1057,36,40,54
bihar,madhepura,2010,rabi       ,rapeseed &mustard,1212,1410,37,40,46
bihar,madhepura,2011,rabi       ,rapeseed &mustard,1597,2664,34,55,62
bihar,madhepura,2012,rabi       ,rapeseed &mustard,1597,1396,37,40,46
bihar,madhepura,2013,rabi       ,rapeseed &mustard,2255,2650,37,40,46
bihar,madhepura,2014,rabi       ,rapeseed &mustard,1939,1419,36,40,54
bihar,madhubani,1997,rabi       ,rapeseed &mustard,834,652,25,55,55
bihar,madhubani,1998,rabi       ,rapeseed &mustard,823,596,34,45,52
bihar,madhubani,1999,rabi       ,rapeseed &mustard,861,404,36,40,54
bihar,madhubani,2000,rabi       ,rapeseed &mustard,617,571,35,50,59
bihar,madhubani,2001,rabi       ,rapeseed &mustard,926,765,25,55,55
bihar,madhubani,2002,rabi       ,rapeseed &mustard,887,263,35,50,59
bihar,madhubani,2003,rabi       ,rapeseed &mustard,805,395,37,40,46
bihar,madhubani,2004,rabi       ,rapeseed &mustard,1039,838,36,41,50
bihar,madhubani,2005,rabi       ,rapeseed &mustard,1077,764,36,40,54
bihar,madhubani,2006,rabi       ,rapeseed &mustard,1202,1325,36,41,50
bihar,madhubani,2007,rabi       ,rapeseed &mustard,1195,1128,36,40,54
bihar,madhubani,2008,rabi       ,rapeseed &mustard,1265,1300,36,35,45
bihar,madhubani,2009,rabi       ,rapeseed &mustard,1311,1068,34,55,62
bihar,madhubani,2010,rabi       ,rapeseed &mustard,1209,1178,34,55,62
bihar,madhubani,2011,rabi       ,rapeseed &mustard,1227,702,35,50,59
bihar,madhubani,2012,rabi       ,rapeseed &mustard,1192,132,34,55,62
bihar,madhubani,2013,rabi       ,rapeseed &mustard,1260,1448,34,55,62
bihar,madhubani,2014,rabi       ,rapeseed &mustard,1089,676,35,50,59
bihar,munger,1997,rabi       ,rapeseed &mustard,627,461,34,55,62
bihar,munger,1998,rabi       ,rapeseed &mustard,632,701,36,40,54
bihar,munger,1999,rabi       ,rapeseed &mustard,246,195,34,45,52
bihar,munger,2000,rabi       ,rapeseed &mustard,212,181,36,41,50
bihar,munger,2001,rabi       ,rapeseed &mustard,240,246,34,55,62
bihar,munger,2002,rabi       ,rapeseed &mustard,230,163,25,55,55
bihar,munger,2003,rabi       ,rapeseed &mustard,336,345,34,45,52
bihar,munger,2004,rabi       ,rapeseed &mustard,345,273,36,41,50
bihar,munger,2005,rabi       ,rapeseed &mustard,220,140,25,55,55
bihar,munger,2006,rabi       ,rapeseed &mustard,299,164,36,40,54
bihar,munger,2007,rabi       ,rapeseed &mustard,267,194,35,50,59
bihar,munger,2008,rabi       ,rapeseed &mustard,617,477,34,55,62
bihar,munger,2009,rabi       ,rapeseed &mustard,295,383,25,55,55
bihar,munger,2010,rabi       ,rapeseed &mustard,694,1092,37,42,55
bihar,munger,2011,rabi       ,rapeseed &mustard,674,699,34,45,52
bihar,munger,2012,rabi       ,rapeseed &mustard,545,802,36,35,45
bihar,munger,2013,rabi       ,rapeseed &mustard,502,721,36,40,54
bihar,munger,2014,rabi       ,rapeseed &mustard,491,683,36,35,45
bihar,muzaffarpur,1997,rabi       ,rapeseed &mustard,4106,3884,25,55,55
bihar,muzaffarpur,1998,rabi       ,rapeseed &mustard,4221,5943,36,35,45
bihar,muzaffarpur,1999,rabi       ,rapeseed &mustard,5127,4614,37,40,46
bihar,muzaffarpur,2000,rabi       ,rapeseed &mustard,3751,2888,37,40,46
bihar,muzaffarpur,2001,rabi       ,rapeseed &mustard,5686,5032,36,35,45
bihar,muzaffarpur,2002,rabi       ,rapeseed &mustard,4453,4328,34,45,52
bihar,muzaffarpur,2003,rabi       ,rapeseed &mustard,3957,4155,34,45,52
bihar,muzaffarpur,2004,rabi       ,rapeseed &mustard,3519,3783,34,45,52
bihar,muzaffarpur,2005,rabi       ,rapeseed &mustard,3748,4580,35,50,59
bihar,muzaffarpur,2006,rabi       ,rapeseed &mustard,3247,5413,36,40,54
bihar,muzaffarpur,2007,rabi       ,rapeseed &mustard,3599,4639,36,35,45
bihar,muzaffarpur,2008,rabi       ,rapeseed &mustard,3459,3307,36,41,50
bihar,muzaffarpur,2009,rabi       ,rapeseed &mustard,3715,3615,37,40,46
bihar,muzaffarpur,2010,rabi       ,rapeseed &mustard,6578,6381,36,35,45
bihar,muzaffarpur,2011,rabi       ,rapeseed &mustard,5968,7878,35,50,59
bihar,muzaffarpur,2012,rabi       ,rapeseed &mustard,7784,25205,37,40,46
bihar,muzaffarpur,2013,rabi       ,rapeseed &mustard,5636,4672,34,45,52
bihar,muzaffarpur,2014,rabi       ,rapeseed &mustard,5677,4899,37,42,55
bihar,nalanda,1997,rabi       ,rapeseed &mustard,1954,1512,34,55,62
bihar,nalanda,1998,rabi       ,rapeseed &mustard,1938,1202,34,55,62
bihar,nalanda,1999,rabi       ,rapeseed &mustard,1795,1501,34,55,62
bihar,nalanda,2000,rabi       ,rapeseed &mustard,1304,1878,34,55,62
bihar,nalanda,2001,rabi       ,rapeseed &mustard,1306,1346,36,40,54
bihar,nalanda,2002,rabi       ,rapeseed &mustard,1393,1007,37,40,46
bihar,nalanda,2003,rabi       ,rapeseed &mustard,958,709,35,50,59
bihar,nalanda,2004,rabi       ,rapeseed &mustard,900,383,36,41,50
bihar,nalanda,2005,rabi       ,rapeseed &mustard,1183,450,34,45,52
bihar,nalanda,2006,rabi       ,rapeseed &mustard,1014,787,34,45,52
bihar,nalanda,2007,rabi       ,rapeseed &mustard,1620,1740,36,41,50
bihar,nalanda,2008,rabi       ,rapeseed &mustard,1354,1068,25,55,55
bihar,nalanda,2009,rabi       ,rapeseed &mustard,1775,2107,35,50,59
bihar,nalanda,2010,rabi       ,rapeseed &mustard,2027,4263,36,35,45
bihar,nalanda,2011,rabi       ,rapeseed &mustard,2340,3435,35,50,59
bihar,nalanda,2012,rabi       ,rapeseed &mustard,1834,3446,25,55,55
bihar,nalanda,2013,rabi       ,rapeseed &mustard,2206,6781,37,40,46
bihar,nalanda,2014,rabi       ,rapeseed &mustard,2403,2985,35,50,59
bihar,nawada,1997,rabi       ,rapeseed &mustard,578,271,25,55,55
bihar,nawada,1998,rabi       ,rapeseed &mustard,538,477,36,40,54
bihar,nawada,1999,rabi       ,rapeseed &mustard,559,304,36,41,50
bihar,nawada,2000,rabi       ,rapeseed &mustard,851,344,34,55,62
bihar,nawada,2001,rabi       ,rapeseed &mustard,712,976,37,40,46
bihar,nawada,2002,rabi       ,rapeseed &mustard,744,388,37,42,55
bihar,nawada,2003,rabi       ,rapeseed &mustard,716,289,36,41,50
bihar,nawada,2004,rabi       ,rapeseed &mustard,334,259,34,55,62
bihar,nawada,2005,rabi       ,rapeseed &mustard,400,223,34,45,52
bihar,nawada,2006,rabi       ,rapeseed &mustard,893,494,35,50,59
bihar,nawada,2007,rabi       ,rapeseed &mustard,915,546,35,50,59
bihar,nawada,2008,rabi       ,rapeseed &mustard,962,522,34,55,62
bihar,nawada,2009,rabi       ,rapeseed &mustard,855,756,34,45,52
bihar,nawada,2010,rabi       ,rapeseed &mustard,1364,1566,36,41,50
bihar,nawada,2011,rabi       ,rapeseed &mustard,1085,1140,34,55,62
bihar,nawada,2012,rabi       ,rapeseed &mustard,690,600,36,41,50
bihar,nawada,2013,rabi       ,rapeseed &mustard,734,567,34,45,52
bihar,nawada,2014,rabi       ,rapeseed &mustard,703,401,37,42,55
bihar,pashchim champaran,1997,rabi       ,rapeseed &mustard,11230,10118,35,50,59
bihar,pashchim champaran,1998,rabi       ,rapeseed &mustard,13540,10764,37,40,46
bihar,pashchim champaran,1999,rabi       ,rapeseed &mustard,13793,7931,37,40,46
bihar,pashchim champaran,2000,rabi       ,rapeseed &mustard,18206,10050,37,40,46
bihar,pashchim champaran,2001,rabi       ,rapeseed &mustard,15180,8653,36,41,50
bihar,pashchim champaran,2002,rabi       ,rapeseed &mustard,17685,8471,36,35,45
bihar,pashchim champaran,2003,rabi       ,rapeseed &mustard,16540,11776,37,40,46
bihar,pashchim champaran,2004,rabi       ,rapeseed &mustard,16142,3745,36,35,45
bihar,pashchim champaran,2005,rabi       ,rapeseed &mustard,16780,11461,25,55,55
bihar,pashchim champaran,2006,rabi       ,rapeseed &mustard,16870,19654,36,40,54
bihar,pashchim champaran,2007,rabi       ,rapeseed &mustard,18435,19025,37,42,55
bihar,pashchim champaran,2008,rabi       ,rapeseed &mustard,18469,14018,34,55,62
bihar,pashchim champaran,2009,rabi       ,rapeseed &mustard,18435,9918,36,41,50
bihar,pashchim champaran,2010,rabi       ,rapeseed &mustard,16116,13312,37,42,55
bihar,pashchim champaran,2011,rabi       ,rapeseed &mustard,6478,10119,36,40,54
bihar,pashchim champaran,2012,rabi       ,rapeseed &mustard,8209,11731,37,42,55
bihar,pashchim champaran,2013,rabi       ,rapeseed &mustard,7838,8167,35,50,59
bihar,pashchim champaran,2014,rabi       ,rapeseed &mustard,7341,6871,36,35,45
bihar,patna,1997,rabi       ,rapeseed &mustard,1530,1506,37,40,46
bihar,patna,1998,rabi       ,rapeseed &mustard,1771,1612,36,40,54
bihar,patna,1999,rabi       ,rapeseed &mustard,2555,1699,34,45,52
bihar,patna,2000,rabi       ,rapeseed &mustard,3098,3730,34,55,62
bihar,patna,2001,rabi       ,rapeseed &mustard,2475,2069,34,55,62
bihar,patna,2002,rabi       ,rapeseed &mustard,3067,3803,35,50,59
bihar,patna,2003,rabi       ,rapeseed &mustard,2258,1603,37,40,46
bihar,patna,2004,rabi       ,rapeseed &mustard,2779,2643,36,41,50
bihar,patna,2005,rabi       ,rapeseed &mustard,2949,2241,34,55,62
bihar,patna,2006,rabi       ,rapeseed &mustard,2257,1609,25,55,55
bihar,patna,2007,rabi       ,rapeseed &mustard,2171,1086,36,35,45
bihar,patna,2008,rabi       ,rapeseed &mustard,2459,2171,36,40,54
bihar,patna,2009,rabi       ,rapeseed &mustard,2461,3832,25,55,55
bihar,patna,2010,rabi       ,rapeseed &mustard,809,1349,36,35,45
bihar,patna,2011,rabi       ,rapeseed &mustard,2483,4176,37,40,46
bihar,patna,2012,rabi       ,rapeseed &mustard,3779,7675,34,45,52
bihar,patna,2013,rabi       ,rapeseed &mustard,3029,7191,36,35,45
bihar,patna,2014,rabi       ,rapeseed &mustard,3137,6224,36,40,54
bihar,purbi champaran,1997,rabi       ,rapeseed &mustard,2628,3824,36,35,45
bihar,purbi champaran,1998,rabi       ,rapeseed &mustard,2912,1872,25,55,55
bihar,purbi champaran,1999,rabi       ,rapeseed &mustard,3247,2513,25,55,55
bihar,purbi champaran,2000,rabi       ,rapeseed &mustard,205,193,37,42,55
bihar,purbi champaran,2001,rabi       ,rapeseed &mustard,2121,2113,25,55,55
bihar,purbi champaran,2002,rabi       ,rapeseed &mustard,1346,1256,37,42,55
bihar,purbi champaran,2003,rabi       ,rapeseed &mustard,1135,729,36,41,50
bihar,purbi champaran,2004,rabi       ,rapeseed &mustard,1525,1069,34,45,52
bihar,purbi champaran,2005,rabi       ,rapeseed &mustard,1526,636,25,55,55
bihar,purbi champaran,2006,rabi       ,rapeseed &mustard,1395,1448,35,50,59
bihar,purbi champaran,2007,rabi       ,rapeseed &mustard,1635,443,36,35,45
bihar,purbi champaran,2008,rabi       ,rapeseed &mustard,1677,765,34,55,62
bihar,purbi champaran,2009,rabi       ,rapeseed &mustard,1525,354,36,41,50
bihar,purbi champaran,2010,rabi       ,rapeseed &mustard,1890,3151,36,41,50
bihar,purbi champaran,2011,rabi       ,rapeseed &mustard,2705,4791,37,40,46
bihar,purbi champaran,2012,rabi       ,rapeseed &mustard,2594,3014,37,42,55
bihar,purbi champaran,2013,rabi       ,rapeseed &mustard,2212,2615,36,41,50
bihar,purbi champaran,2014,rabi       ,rapeseed &mustard,3066,1950,34,45,52
bihar,purnia,1997,rabi       ,rapeseed &mustard,4476,2927,25,55,55
bihar,purnia,1998,rabi       ,rapeseed &mustard,4068,2900,34,55,62
bihar,purnia,1999,rabi       ,rapeseed &mustard,3491,1903,34,55,62
bihar,purnia,2000,rabi       ,rapeseed &mustard,3292,4790,35,50,59
bihar,purnia,2001,rabi       ,rapeseed &mustard,4010,2434,34,55,62
bihar,purnia,2002,rabi       ,rapeseed &mustard,4067,3986,34,45,52
bihar,purnia,2003,rabi       ,rapeseed &mustard,3043,3408,35,50,59
bihar,purnia,2004,rabi       ,rapeseed &mustard,2900,4165,25,55,55
bihar,purnia,2005,rabi       ,rapeseed &mustard,3496,3255,36,35,45
bihar,purnia,2006,rabi       ,rapeseed &mustard,3146,3234,35,50,59
bihar,purnia,2007,rabi       ,rapeseed &mustard,3859,5075,37,42,55
bihar,purnia,2008,rabi       ,rapeseed &mustard,3719,3440,37,42,55
bihar,purnia,2009,rabi       ,rapeseed &mustard,4078,4155,37,42,55
bihar,purnia,2010,rabi       ,rapeseed &mustard,3726,3704,25,55,55
bihar,purnia,2011,rabi       ,rapeseed &mustard,3762,4326,34,45,52
bihar,purnia,2012,rabi       ,rapeseed &mustard,3799,4525,36,35,45
bihar,purnia,2013,rabi       ,rapeseed &mustard,991,1068,34,55,62
bihar,purnia,2014,rabi       ,rapeseed &mustard,1223,1464,37,40,46
bihar,rohtas,1997,rabi       ,rapeseed &mustard,3275,2800,35,50,59
bihar,rohtas,1998,rabi       ,rapeseed &mustard,2992,1622,37,42,55
bihar,rohtas,1999,rabi       ,rapeseed &mustard,3022,2662,37,42,55
bihar,rohtas,2000,rabi       ,rapeseed &mustard,3098,1685,37,40,46
bihar,rohtas,2001,rabi       ,rapeseed &mustard,3037,2275,25,55,55
bihar,rohtas,2002,rabi       ,rapeseed &mustard,1612,1506,34,45,52
bihar,rohtas,2003,rabi       ,rapeseed &mustard,3579,3228,36,40,54
bihar,rohtas,2004,rabi       ,rapeseed &mustard,3811,2759,36,40,54
bihar,rohtas,2005,rabi       ,rapeseed &mustard,2764,1902,37,40,46
bihar,rohtas,2006,rabi       ,rapeseed &mustard,3385,2627,37,42,55
bihar,rohtas,2007,rabi       ,rapeseed &mustard,1215,1126,34,45,52
bihar,rohtas,2008,rabi       ,rapeseed &mustard,869,845,36,40,54
bihar,rohtas,2009,rabi       ,rapeseed &mustard,969,1409,35,50,59
bihar,rohtas,2010,rabi       ,rapeseed &mustard,2052,2503,34,55,62
bihar,rohtas,2011,rabi       ,rapeseed &mustard,2743,2148,36,35,45
bihar,rohtas,2012,rabi       ,rapeseed &mustard,2743,3388,34,45,52
bihar,rohtas,2013,rabi       ,rapeseed &mustard,2777,2927,25,55,55
bihar,rohtas,2014,rabi       ,rapeseed &mustard,2590,2505,34,55,62
bihar,saharsa,1997,rabi       ,rapeseed &mustard,965,904,25,55,55
bihar,saharsa,1998,rabi       ,rapeseed &mustard,654,328,36,40,54
bihar,saharsa,1999,rabi       ,rapeseed &mustard,844,1079,37,40,46
bihar,saharsa,2000,rabi       ,rapeseed &mustard,844,1183,37,42,55
bihar,saharsa,2001,rabi       ,rapeseed &mustard,754,976,34,55,62
bihar,saharsa,2002,rabi       ,rapeseed &mustard,894,817,36,35,45
bihar,saharsa,2003,rabi       ,rapeseed &mustard,912,507,25,55,55
bihar,saharsa,2004,rabi       ,rapeseed &mustard,946,425,36,35,45
bihar,saharsa,2005,rabi       ,rapeseed &mustard,1089,475,25,55,55
bihar,saharsa,2006,rabi       ,rapeseed &mustard,982,1161,36,41,50
bihar,saharsa,2007,rabi       ,rapeseed &mustard,986,551,35,50,59
bihar,saharsa,2008,rabi       ,rapeseed &mustard,1009,672,34,45,52
bihar,saharsa,2009,rabi       ,rapeseed &mustard,932,906,37,40,46
bihar,saharsa,2010,rabi       ,rapeseed &mustard,1102,755,35,50,59
bihar,saharsa,2011,rabi       ,rapeseed &mustard,1014,1399,37,42,55
bihar,saharsa,2012,rabi       ,rapeseed &mustard,1420,1092,34,55,62
bihar,saharsa,2013,rabi       ,rapeseed &mustard,1069,1682,36,35,45
bihar,saharsa,2014,rabi       ,rapeseed &mustard,1484,1920,34,45,52
bihar,samastipur,1997,rabi       ,rapeseed &mustard,5637,5113,37,40,46
bihar,samastipur,1998,rabi       ,rapeseed &mustard,5822,5207,37,40,46
bihar,samastipur,1999,rabi       ,rapeseed &mustard,5590,5092,37,42,55
bihar,samastipur,2000,rabi       ,rapeseed &mustard,6088,8310,34,55,62
bihar,samastipur,2001,rabi       ,rapeseed &mustard,6497,7186,34,55,62
bihar,samastipur,2002,rabi       ,rapeseed &mustard,6146,5355,37,42,55
bihar,samastipur,2003,rabi       ,rapeseed &mustard,6156,3811,36,40,54
bihar,samastipur,2004,rabi       ,rapeseed &mustard,6145,4007,36,40,54
bihar,samastipur,2005,rabi       ,rapeseed &mustard,6284,5455,36,40,54
bihar,samastipur,2006,rabi       ,rapeseed &mustard,6397,6845,36,35,45
bihar,samastipur,2007,rabi       ,rapeseed &mustard,6061,7304,34,55,62
bihar,samastipur,2008,rabi       ,rapeseed &mustard,6733,5454,37,42,55
bihar,samastipur,2009,rabi       ,rapeseed &mustard,7946,8931,37,40,46
bihar,samastipur,2010,rabi       ,rapeseed &mustard,1674,2407,36,35,45
bihar,samastipur,2011,rabi       ,rapeseed &mustard,7578,17740,34,45,52
bihar,samastipur,2012,rabi       ,rapeseed &mustard,7578,16497,36,35,45
bihar,samastipur,2013,rabi       ,rapeseed &mustard,8150,9633,36,41,50
bihar,samastipur,2014,rabi       ,rapeseed &mustard,8689,7855,34,45,52
bihar,saran,1997,rabi       ,rapeseed &mustard,2894,2648,37,40,46
bihar,saran,1998,rabi       ,rapeseed &mustard,3144,3597,37,40,46
bihar,saran,1999,rabi       ,rapeseed &mustard,2728,2362,34,55,62
bihar,saran,2000,rabi       ,rapeseed &mustard,2802,3360,25,55,55
bihar,saran,2001,rabi       ,rapeseed &mustard,3320,4299,36,35,45
bihar,saran,2002,rabi       ,rapeseed &mustard,2936,3162,36,40,54
bihar,saran,2003,rabi       ,rapeseed &mustard,2813,3463,37,40,46
bihar,saran,2004,rabi       ,rapeseed &mustard,2858,3295,25,55,55
bihar,saran,2005,rabi       ,rapeseed &mustard,3197,3245,34,55,62
bihar,saran,2006,rabi       ,rapeseed &mustard,2956,3039,37,40,46
bihar,saran,2007,rabi       ,rapeseed &mustard,2772,3088,36,35,45
bihar,saran,2008,rabi       ,rapeseed &mustard,2694,2966,36,35,45
bihar,saran,2009,rabi       ,rapeseed &mustard,3333,3476,37,42,55
bihar,saran,2010,rabi       ,rapeseed &mustard,2784,2450,34,55,62
bihar,saran,2011,rabi       ,rapeseed &mustard,3444,3451,37,42,55
bihar,saran,2012,rabi       ,rapeseed &mustard,2912,1319,25,55,55
bihar,saran,2013,rabi       ,rapeseed &mustard,2576,3264,36,41,50
bihar,saran,2014,rabi       ,rapeseed &mustard,3608,2883,36,35,45
bihar,sheikhpura,1997,rabi       ,rapeseed &mustard,899,743,34,55,62
bihar,sheikhpura,1998,rabi       ,rapeseed &mustard,374,415,25,55,55
bihar,sheikhpura,1999,rabi       ,rapeseed &mustard,351,147,25,55,55
bihar,sheikhpura,2000,rabi       ,rapeseed &mustard,403,177,25,55,55
bihar,sheikhpura,2001,rabi       ,rapeseed &mustard,461,244,37,42,55
bihar,sheikhpura,2002,rabi       ,rapeseed &mustard,446,167,35,50,59
bihar,sheikhpura,2003,rabi       ,rapeseed &mustard,359,256,34,55,62
bihar,sheikhpura,2004,rabi       ,rapeseed &mustard,571,626,34,45,52
bihar,sheikhpura,2005,rabi       ,rapeseed &mustard,457,348,36,35,45
bihar,sheikhpura,2006,rabi       ,rapeseed &mustard,471,337,36,35,45
bihar,sheikhpura,2007,rabi       ,rapeseed &mustard,470,446,35,50,59
bihar,sheikhpura,2008,rabi       ,rapeseed &mustard,449,304,25,55,55
bihar,sheikhpura,2009,rabi       ,rapeseed &mustard,857,855,35,50,59
bihar,sheikhpura,2010,rabi       ,rapeseed &mustard,711,454,34,45,52
bihar,sheikhpura,2011,rabi       ,rapeseed &mustard,646,446,37,42,55
bihar,sheikhpura,2012,rabi       ,rapeseed &mustard,476,224,37,40,46
bihar,sheikhpura,2013,rabi       ,rapeseed &mustard,418,261,34,45,52
bihar,sheikhpura,2014,rabi       ,rapeseed &mustard,438,308,37,40,46
bihar,sheohar,1997,rabi       ,rapeseed &mustard,371,320,25,55,55
bihar,sheohar,1998,rabi       ,rapeseed &mustard,398,186,36,35,45
bihar,sheohar,1999,rabi       ,rapeseed &mustard,409,292,25,55,55
bihar,sheohar,2000,rabi       ,rapeseed &mustard,396,233,35,50,59
bihar,sheohar,2001,rabi       ,rapeseed &mustard,355,243,36,40,54
bihar,sheohar,2002,rabi       ,rapeseed &mustard,356,214,36,35,45
bihar,sheohar,2003,rabi       ,rapeseed &mustard,222,167,35,50,59
bihar,sheohar,2004,rabi       ,rapeseed &mustard,311,137,34,45,52
bihar,sheohar,2005,rabi       ,rapeseed &mustard,256,73,34,55,62
bihar,sheohar,2006,rabi       ,rapeseed &mustard,300,350,25,55,55
bihar,sheohar,2007,rabi       ,rapeseed &mustard,241,180,34,55,62
bihar,sheohar,2008,rabi       ,rapeseed &mustard,251,5,37,40,46
bihar,sheohar,2009,rabi       ,rapeseed &mustard,278,170,36,41,50
bihar,sheohar,2010,rabi       ,rapeseed &mustard,437,284,36,40,54
bihar,sheohar,2011,rabi       ,rapeseed &mustard,567,517,36,35,45
bihar,sheohar,2012,rabi       ,rapeseed &mustard,393,340,36,40,54
